'show_id','type','title','director','cast','country','date_added','release_year','rating','duration','listed_in','description'
('s419','Movie','All The Bright Places','Brett Haley',"'Elle Fanning, Justice Smith, Luke Wilson, Keegan-Michael Key, Alexandra Shipp, Lamar Johnson, Virginia Gardner, Kelli O'Hara, Felix Mallard, Sofia Hasmik'",'United States',43889,2020,'TV-MA','109 min',"'Dramas, Romantic Movies'",'Two teens facing personal struggles form a powerful bond as they embark on a cathartic journey chronicling the wonders of Indiana.')
('s421','Movie','All the Freckles in the World','Yibrán Asuad',"'Hánssel Casillas, Loreto Peralta, Andrea Sutton, Luis De La Rosa, Alejandro Flores, Anajosé Aldrete, Daniel Haddad, Montserrat Marañón, Juan Carlos Viana Prieto, Hernán Del Riego'",'Mexico',43833,2020,'TV-14','90 min',"'Comedies, International Movies, Romantic Movies'",'Thirteen-year-old José Miguel is immune to 1994 World Cup fever until he realizes soccer is the only way to win the heart of his crush.')
('s423','Movie','All Together Now','Brett Haley',"'Auli'i Cravalho, Justina Machado, Rhenzy Feliz, Fred Armisen, Carol Burnett, Judy Reyes, Taylor Richardson, C.S. Lee, Anthony Jacques'",'United States',44072,2020,'PG','94 min','Dramas',"'An optimistic, talented teen clings to a huge secret: She's homeless and living on a bus. When tragedy strikes, can she learn to accept a helping hand?')"
('s427','TV Show','Almost Happy','Hernán Guerschuny',"'Sebastián Wainraich, Natalie Pérez, Santiago Korovsky'",'Argentina',43953,2020,'TV-MA','1 Season',"'International TV Shows, Spanish-Language TV Shows, TV Comedies'","'Sebastián is a radio show host of modest fame, trying to find a way in the world as he deals with his ex-wife (whom he still loves) and two kids.')"
('s428','Movie','Almost Love','Mike Doyle',"'Scott Evans, Augustus Prew, Kate Walsh, Michelle Buteau, Zoë Chao, Patricia Clarkson, Colin Donnell, Christopher Gray'",'United States',44045,2020,'TV-MA','92 min',"'Comedies, Dramas, Independent Movies'",'A close crew of striving New Yorkers experiences both joy and heartache in their romantic and professional lives.')
('s438','TV Show','Altered Carbon',,"'Joel Kinnaman, James Purefoy, Martha Higareda, Renée Elise Goldsberry, Dichen Lachman, Will Yun Lee, Kristin Lehman, Chris Conner, Ato Essandoh, Tamara Taylor, Byron Mann'",'United States',43888,2020,'TV-MA','2 Seasons',"'Crime TV Shows, TV Action & Adventure, TV Dramas'","'After 250 years on ice, a prisoner returns to life in a new body with one chance to win his freedom: by solving a mind-bending murder.')"
('s439','Movie','Altered Carbon: Resleeved',"'Takeru Nakajima, Yoshiyuki Okada'","'Tatsuhisa Suzuki, Rina Satou, Ayaka Asai, Jouji Nakata, Kenji Yamauchi, Kanehira Yamamoto, Koji Ishii'","'Japan, United States'",43909,2020,'TV-MA','75 min',"'Action & Adventure, Anime Features, International Movies'","'On the planet Latimer, Takeshi Kovacs must protect a tattooist while investigating the death of a yakuza boss alongside a no-nonsense CTAC.')"
('s471','Movie','American Murder: The Family Next Door','Jenny Popplewell',,'United States',44104,2020,'TV-MA','84 min','Documentaries',"'Using raw, firsthand footage, this documentary examines the disappearance of Shanann Watts and her children, and the terrible events that followed.')"
('s473','Movie','American Pie 9: Girls' Rules','Mike Elliott',"'Madison Pettis, Lizze Broadway, Piper Curda, Natasha Behnam, Darren Barnet, Sara Rue, Zachary Gordon, Camaron Engels, Christian Valderrama, Zayne Emory'",'United States',44110,2020,'R','96 min','Comedies','Four tight-knit high school seniors vow to turn their love lives around by homecoming when the arrival of a new student muddles their plans.')
('s498','Movie','An Unremarkable Christmas','Juan Camilo Pinzon',"'Antonio Sanint, Luis Eduardo Arango, María Cecilia Sánchez, Mariana Gómez, Julián Cerati, Aura Cristina Geithener, Biassini Segura, Lina Tejeiro, Julio César Herrera, Christian Villamil'",'Colombia',44182,2020,'TV-14','83 min',"'Comedies, Dramas, International Movies'",'An accountant and aspiring magician invites his boss to spend Christmas with his family — unaware that he's one of Colombia's most-wanted criminals.')
('s510','Movie','Andhaghaaram','V Vignarajan',"'Vinoth Kishan, Arjun Das, Pooja Ramachandran, Kumar Natarajan, Misha Ghoshal, Arul Vincent, Chenthu Mohan, Pradeep Kalipurayath'",,44159,2020,'TV-14','171 min',"'Horror Movies, International Movies, Thrillers'","'As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.')"
('s511','Movie','Andhakaaram','V Vignarajan',"'Vinoth Kishan, Arjun Das, Pooja Ramachandran, Kumar Natarajan, Misha Ghoshal, Arul Vincent, Chenthu Mohan, Pradeep Kalipurayath'",'India',44159,2020,'TV-14','171 min',"'Horror Movies, International Movies, Thrillers'","'As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.')"
('s512','Movie','André & his olive tree','Josiah Ng','André Chiang','Singapore',44173,2020,'TV-PG','104 min',"'Documentaries, International Movies'","'As he prepares to close his restaurant, Michelin-starred Chef André Chiang embarks on a personal and emotional journey of reflection.')"
('s513','Movie','Anelka: Misunderstood','Franck Nataf','Nicolas Anelka','France',44048,2020,'TV-14','95 min',"'Documentaries, International Movies, Sports Movies'","'Inscrutable, incomparable or both? Famed French footballer Nicolas Anelka’s controversial legacy is explored in this in-depth documentary.')"
('s521','Movie','Angela's Christmas Wish','Damien O’Connor',"'Lucy O'Connell, Brendan Mullins, Ruth Negga, Lola Metcalfe, Jared Harris, Moe Dunford, Oscar Butler, Shona Hamill, Pat Kinevane, Janet Moran, Anya O'Connor'",'United States',44166,2020,'TV-Y','48 min','Children & Family Movies',"'With her father working far away in Australia, a determined Angela makes a plan — and a heartfelt wish — to reunite her family in time for the holidays.')"
('s526','Movie','Angu Vaikuntapurathu (Malayalam)','Trivikram Srinivas',"'Allu Arjun, Pooja Hegde, Tabu, Sushanth, Nivetha Pethuraj, Jayaram, Murli Sharma'",,43895,2020,'TV-14','162 min',"'Action & Adventure, Comedies, Dramas'","'After growing up enduring criticism from his father, a young man finds his world shaken upon learning he was switched at birth with a millionaire’s son.')"
('s529','Movie','Animal Crackers',"'Tony Bancroft, Scott Christian Sava'","'Emily Blunt, John Krasinski, Ian McKellen, Danny DeVito, Raven-Symoné, Patrick Warburton, Wallace Shawn, Gilbert Gottfried, Tara Strong, Harvey Fierstein, James Arnold Taylor, Kevin Grevioux, Sylvester Stallone, Lydia Rose Taylor'","'China, Spain, South Korea, United States'",44036,2020,'TV-Y7','106 min',"'Children & Family Movies, Comedies'","'Enchanted animal crackers turn Owen into whatever shape he eats! But to save the family circus, he'll have to keep them out of his evil uncle's hands.')"
('s532','TV Show','Anitta: Made In Honório',"'Andrucha Waddington, Pedro Waddington'",'Anitta','Brazil',44181,2020,'TV-MA','1 Season',"'Docuseries, International TV Shows'","'In this intimate documentary, Brazilian pop queen Anitta opens up about fame, family and her fierce work ethic, revealing the woman behind the hits.')"
('s571','TV Show','Archibald's Next Big Thing',,"'Tony Hale, Rosamund Pike, Jordan Fisher, Chelsea Kane, Adam Pally, Kari Wahlgren'",,43910,2020,'TV-Y7','2 Seasons',"'Kids' TV, TV Comedies'","'Happy-go-lucky chicken Archibald may not remember to do his chores, but he never forgets to have fun. After all, life's an adventure!')"
('s576','TV Show','Ares',,"'Jade Olieberg, Tobias Kersloot, Lisa Smit, Frieda Barnhard, Hans Kesting, Rifka Lodeizen, Robin Boissevain, Jennifer Welts, Steef de Bot, Jip van den Dool, Janni Goslinga, Dennis Rudge, Ian Bok, Roos Dickmann, Minne Koole, Alexander Brouwer'",'Netherlands',43847,2020,'TV-MA','1 Season',"'International TV Shows, TV Dramas, TV Horror'","'Aiming to become part of Amsterdam's elite, an ambitious college student joins an exclusive society, unaware it's hiding a horrifying secret.')"
('s578','Movie','Ari Eldjárn: Pardon My Icelandic','August Jakobsson','Ari Eldjárn','Iceland',44167,2020,'TV-MA','54 min','Stand-Up Comedy',"'In this English-language special, Icelandic comedian Ari Eldjárn pokes fun at Nordic rivalries, Hollywood's take on Thor, the whims of toddlers and more.')"
('s580','Movie',"'Ariana grande: excuse me, i love you'",'Paul Dugdale','Ariana Grande','United States',44186,2020,'TV-MA','98 min',"'Documentaries, Music & Musicals'",'Ariana Grande takes the stage in London for her Sweetener World Tour and shares a behind-the-scenes look at her life in rehearsal and on the road.')
('s602','Movie','Asphalt Burning','Hallvard Bræin',"'Anders Baasmo, Kathrine Thorborg Johansen, Ida Husøy, Otto Jespersen, Sven Nordin, Trond Halbo, Alexandra Maria Lara, Wenche Myhre, Kostja Ullmann, Björn Kjellman'",'Norway',44198,2020,'TV-14','101 min',"'Action & Adventure, Comedies, International Movies'","'When the brakes slam on his wedding, Roy accepts a challenge from a new foe to race for his runaway bride at the iconic Nürburgring track in Germany.')"
('s606','Movie','Asura Guru','A. Raajdheep',"'Vikram Prabhu, Subbaraju, Mahima Nambiar, Yogi Babu, Jagan'",'India',43995,2020,'TV-14','117 min',"'Dramas, International Movies'","'For a tech-savvy thief, elaborate robberies and evading the police are second nature until a private detective is hired to investigate his latest heist.')"
('s612','Movie','Athlete A',"'Bonni Cohen, Jon Shenk'",,'United States',44006,2020,'PG-13','104 min',"'Documentaries, Sports Movies'",'This documentary focuses on the gymnasts who survived USA Gymnastics doctor Larry Nassar's abuse and the reporters who exposed USAG's toxic culture.')
('s622','TV Show','Aunty Donna's Big Ol' House of Fun',,"'Mark Samual Bonanno, Broden Kelly, Zachary Ruane, Ed Helms, Kristen Schaal, Weird Al Yankovic, Kia Stevens, Paul F. Tompkins, Tawny Newsome'",'Australia',44146,2020,'TV-MA','1 Season','TV Comedies',"'Comedy trio Aunty Donna showcase their uniquely absurd and offbeat style through an array of sketches, songs and eclectic characters.')"
('s632','Movie','Ava','Tate Taylor',"'Jessica Chastain, Colin Farrell, John Malkovich, Common, Geena Davis, Jess Weixler, Diana Silvers, Joan Chen, Ioan Gruffudd'",'United States',44172,2020,'R','97 min',"'Action & Adventure, Dramas'",'An elite assassin wrestling with doubts about her work scrambles to protect herself — and her estranged family — after a hit goes dangerously wrong.')
('s641','TV Show','Away',,"'Hilary Swank, Josh Charles, Vivian Wu, Mark Ivanir, Ato Essandoh, Ray Panthaki, Talitha Eliana Bateman'",'United States',44078,2020,'TV-14','1 Season',"'Romantic TV Shows, TV Dramas, TV Sci-Fi & Fantasy'",'Commander Emma Green leaves behind her husband and daughter to lead an international crew of astronauts on a perilous three-year mission to Mars.')
('s644','Movie','Axone','Nicholas Kharkongor',"'Sayani Gupta, Lin Laishram, Tenzing Dalha, Dolly Ahluwalia, Vinay Pathak, Lanuakam Ao, Rohan Joshi, Adil Hussain, Asenla Jamir'",'India',43994,2020,'TV-MA','101 min',"'Comedies, Dramas, Independent Movies'","'In Delhi, friends from Northeast India prepare a pungent delicacy for a wedding party, sparking conflict and comedy with their unaccustomed neighbors.')"
('s668','TV Show','Babies',,,'United States',44001,2020,'TV-14','2 Seasons',"'Docuseries, Science & Nature TV'","'From nature to nurture, this docuseries explores the groundbreaking science that reveals how infants discover life during their very first year.')"
('s669','TV Show','Baby',,"'Benedetta Porcaroli, Alice Pagani, Riccardo Mandolini, Chabeli Sastre Gonzalez, Brando Pacitto, Lorenzo Zurzolo, Claudia Pandolfi, Galatea Ranzi'",'Italy',44090,2020,'TV-MA','3 Seasons',"'International TV Shows, TV Dramas, Teen TV Shows'","'Fed up with their families and classmates, two teen girls from a wealthy part of Rome are drawn to the city's underworld and start leading double lives.')"
('s673','TV Show','Babylon Berlin',,"'Volker Bruch, Liv Lisa Fries, Peter Kurth, Leonie Benesch, Matthias Brandt, Severija Janusauskaite, Fritzi Haberlandt, Ivan Shvedoff, Lars Eidinger, Anton von Lucke, Misel Maticevic'",'Germany',43891,2020,'TV-MA','3 Seasons',"'Crime TV Shows, International TV Shows, TV Dramas'",'A Soviet freight train's hijacking leads a haunted cop and a poor typist to uncover a political conspiracy amid the vice and glamour of 1929 Berlin.')
('s687','TV Show','Bad Boy Billionaires: India',,,'India',44109,2020,'TV-14','1 Season',"'British TV Shows, Docuseries, International TV Shows'","'This investigative docuseries explores the greed, fraud and corruption that built up — and ultimately brought down — India’s most infamous tycoons.')"
('s704','TV Show','BAKI',,"'Nobunaga Shimazaki, Takayuki Sugo, Bin Shimada, Rikiya Koyama, Takuya Eguchi, Banjo Ginga, Takehito Koyasu, Kenjiro Tsuda, Chafurin, Issei Futamata, Mugihito, Yoshihisa Kawahara, Sora Amamiya, Toru Furuya'",'Japan',43986,2020,'TV-MA','3 Seasons',"'Anime Series, International TV Shows'","'While martial arts champion Baki Hanma trains hard to surpass his legendary father, five violent death row inmates descend upon Tokyo to take him on.')"
('s705','TV Show','Bakugan: Armored Alliance',,,,44141,2020,'TV-Y7','1 Season',"'Anime Series, Kids' TV'","'Dan Kouzo and his crew of heroic brawlers battle both challengers and powerful, evil forces as they work to protect humans and the Bakugan.')"
('s715','Movie','Banana Split','Ben Kasulke',"'Hannah Marks, Liana Liberato, Dylan Sprouse, Luke Spencer Roberts, Jessica Hecht, Addison Riecke, Meagan Kimberly Smith, Haley Ramm'",'United States',44038,2020,'TV-MA','84 min',"'Comedies, Dramas, Independent Movies'","'Despite leaving for college, a heartsick teen tries to build a new friendship with a kindred spirit even though she's dating her ex-boyfriend.')"
